seq_id,sequence1,sequence2,model,distance,alignment_id,alignment_ref,divergence_level,from_ref
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.962464999999995,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.151416999999995,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.307399,hybrid_high_0,hybrid,high,no
cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.88279099999999,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.331875999999994,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.66040199999999,hybrid_high_0,hybrid,high,no
cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.80026099999999,hybrid_high_0,hybrid,high,no
cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,45.87261099999999,hybrid_high_0,hybrid,high,no
cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.043555999999995,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.70254999999999,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.59597999999999,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.547935,hybrid_high_0,hybrid,high,no
cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.315282,hybrid_high_0,hybrid,high,no
cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,46.175672,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.495496000000001,hybrid_high_0,hybrid,high,no
cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.215487,hybrid_high_0,hybrid,high,no
cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.493394,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.745434999999999,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,12.01919,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.513105999999999,hybrid_high_0,hybrid,high,no
cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.546247,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.469190999999999,hybrid_high_0,hybrid,high,no
cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.707524999999999,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.632945,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.628559999999998,hybrid_high_0,hybrid,high,no
cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2_cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,12.028393,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,11.663431,hybrid_high_0,hybrid,high,no
cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1_cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_ABU50586_A/Solomon_Islands/3/2006_2006/08/21_HA_HA_1,pb,2.635992,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAA02768_A/Suita/1/1989_1989//_HA_HA_1,cds_BAA02768_A/Suita/1/1989_1989//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,pb,0.197678,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ABJ16576_A/mallard/Ohio/64/1989_1989/10/19_HA_HA_6,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABJ16576_A/mallard/Ohio/64/1989_1989/10/19_HA_HA_6,pb,16.111190999999998,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ADG44742_A/duck/Shantou/5480/2005_2005//_HA_HA_6,pb,16.862495,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_BAJ18029_A/guinea_fowl/Hong_Kong/NT897/2001_2001//_HA_HA_6,pb,17.018199,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AIK26344_A/chicken/Texas/9686-3/2014_2014/03/19_HA_HA_6,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AIK26344_A/chicken/Texas/9686-3/2014_2014/03/19_HA_HA_6,pb,16.90723,hybrid_high_0,hybrid,high,no
cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD35523_A/chicken/Taiwan/G2/87_1987//_HA_HA_6,pb,16.720799999999997,hybrid_high_0,hybrid,high,no
cds_ABB87314_A/red_knot/Delaware/2552/1987_1987/07/07_HA_HA_9_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABB87314_A/red_knot/Delaware/2552/1987_1987/07/07_HA_HA_9,pb,22.220041,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AOO54710_A/chicken/Sichuan/LFY/2016_2016/02/25_HA_HA_9,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AOO54710_A/chicken/Sichuan/LFY/2016_2016/02/25_HA_HA_9,pb,23.552585999999998,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AGK23569_A/chicken/Shandong/zc11/2009_2009/11/01_HA_HA_9,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AGK23569_A/chicken/Shandong/zc11/2009_2009/11/01_HA_HA_9,pb,23.264098999999998,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ADC30104_A/chicken/Guangdong/HE21/2008_2008/08/01_HA_HA_9,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ADC30104_A/chicken/Guangdong/HE21/2008_2008/08/01_HA_HA_9,pb,23.189881999999997,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AGO17823_A/chicken/Hong_Kong/G9/1997_1997//_HA_HA_9,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AGO17823_A/chicken/Hong_Kong/G9/1997_1997//_HA_HA_9,pb,23.002461,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ACZ36909_A/duck/LA/B174/1986_1986//_HA_HA_8,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ACZ36909_A/duck/LA/B174/1986_1986//_HA_HA_8,pb,24.137292,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ACZ48491_A/turkey/Colorado/235497/2003_2003//_HA_HA_8,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ACZ48491_A/turkey/Colorado/235497/2003_2003//_HA_HA_8,pb,24.333467,hybrid_high_0,hybrid,high,no
cds_ABB87740_A/mallard/Alberta/194/1992_1992/12/01_HA_HA_8_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABB87740_A/mallard/Alberta/194/1992_1992/12/01_HA_HA_8,pb,24.07771,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AHZ38971_A/mallard/Sweden/541/2002_2002/11/07_HA_HA_8,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AHZ38971_A/mallard/Sweden/541/2002_2002/11/07_HA_HA_8,pb,24.449692,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_APC30793_A/mallard_duck/Netherlands/14/2006_2006/07/24_HA_HA_8,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_APC30793_A/mallard_duck/Netherlands/14/2006_2006/07/24_HA_HA_8,pb,24.469102,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AFX85524_A/laughing_gull/Delaware_Bay/296/1998_1998/05/19_HA_HA_16,pb,24.248544,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ACA48475_A/black-headed_gull/Turkmenistan/13/76_1976//_HA_HA_16,pb,24.447566,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AGW43300_A/glaucous_gull-herring_gull_hybrid/Iceland/1108/2011_2011/10/16_HA_HA_16,pb,24.817971,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_APC33175_A/black-headed_gull/Netherlands/8/2007_2007/07/05_HA_HA_16,pb,24.336513999999998,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_APC32974_A/black-headed_gull/Netherlands/63/2008_2008/07/14_HA_HA_16,pb,24.227745,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABI84566_A/gull/Maryland/704/1977_1977/09/22_HA_HA_13,pb,24.876121,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AGW82814_A/turkey/MN/1012/1991_1991//_HA_HA_13,pb,23.994146,hybrid_high_0,hybrid,high,no
cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AAA43213_A/black-headed_gull/Astrakhan/227/84_1984//_HA_HA_13,pb,23.713691,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_APC31919_A/black-headed_gull/Netherlands/106/2012_2012/07/19_HA_HA_13,pb,24.241863,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ACE78983_A/gull/Astrakhan/1846/1998_1998//_HA_HA_13,pb,23.902297,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,pb,20.330771,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,pb,20.562161,hybrid_high_0,hybrid,high,no
cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,pb,20.58628,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb,20.584899,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb,20.768347,hybrid_high_0,hybrid,high,no
cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10,pb,41.612556,hybrid_high_0,hybrid,high,no
cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10,pb,41.611195,hybrid_high_0,hybrid,high,no
cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10,pb,41.916852,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,pb,41.936118,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,pb,42.084513,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,pb,45.614823,hybrid_high_0,hybrid,high,no
cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7,pb,45.394904000000004,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,pb,45.366465999999996,hybrid_high_0,hybrid,high,no
cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7_cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7,pb,43.704401000000004,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,pb,43.698185,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,pb,46.431328,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,pb,46.93265,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,pb,46.863752999999996,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,pb,46.91915100000001,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,pb,46.904288,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,pb,46.061847,hybrid_high_0,hybrid,high,no
cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABD59847_A/Taiwan/0130/1996_1996//_HA_HA_1,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,46.012156,hybrid_high_0,hybrid,high,no
